client_id,Apple,Microsoft,TotalEnergies,LVMH,Airbus,BNP_Paribas,Tesla,Amazon,ETF_SP500,ETF_CAC40,ETF_Monde,ETF_Technologie,ETF_Energie_Verte,ETF_Obligations,ETF_Immobilier
CLT_00373,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
CLT_00374,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1
CLT_00375,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1
CLT_00376,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
CLT_00377,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0
CLT_00378,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
CLT_00379,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0
CLT_00380,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0
CLT_00381,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0
CLT_00382,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0
CLT_00383,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1
CLT_00384,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0
CLT_00385,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0
CLT_00386,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0
CLT_00387,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1
CLT_00388,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1
CLT_00389,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1
CLT_00390,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
CLT_00391,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0
CLT_00392,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0
CLT_00393,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
CLT_00394,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0
CLT_00395,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1
CLT_00396,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1
CLT_00397,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0
CLT_00398,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1
CLT_00399,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
CLT_00400,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0
CLT_00401,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1
CLT_00402,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0
CLT_00403,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0
CLT_00404,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0
CLT_00405,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1
CLT_00406,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
CLT_00407,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0
CLT_00408,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0
CLT_00409,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
CLT_00410,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0
CLT_00411,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0
CLT_00412,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1
CLT_00413,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0
CLT_00414,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0
CLT_00415,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
CLT_00416,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0
CLT_00417,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0
CLT_00418,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0
CLT_00419,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1
CLT_00420,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1
CLT_00421,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0
CLT_00422,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0
CLT_00423,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1
CLT_00424,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1
CLT_00425,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
CLT_00426,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1
CLT_00427,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1
CLT_00428,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1
CLT_00429,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1
CLT_00430,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1
CLT_00431,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0
CLT_00432,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0
CLT_00433,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0
CLT_00434,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1
CLT_00435,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0
CLT_00436,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1
CLT_00437,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1
CLT_00438,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1
CLT_00439,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
CLT_00440,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1
CLT_00441,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1
CLT_00442,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
CLT_00443,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1
CLT_00444,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0
CLT_00445,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0
CLT_00446,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0
CLT_00447,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
CLT_00448,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
CLT_00449,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
CLT_00450,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0
CLT_00451,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0
CLT_00452,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
CLT_00453,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0
CLT_00454,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1
CLT_00455,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
CLT_00456,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0
CLT_00457,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
CLT_00458,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0
CLT_00459,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
CLT_00460,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0
CLT_00461,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1
CLT_00462,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1
CLT_00463,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0
CLT_00464,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0
CLT_00465,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
CLT_00466,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0
CLT_00467,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
CLT_00468,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0
CLT_00469,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1
CLT_00470,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
CLT_00471,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0
CLT_00472,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0
CLT_00473,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
CLT_00474,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1
CLT_00475,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
CLT_00476,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1
CLT_00477,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
CLT_00478,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1
CLT_00479,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0
CLT_00480,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1
CLT_00481,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0
CLT_00482,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1
CLT_00483,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0
CLT_00484,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1
CLT_00485,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1
CLT_00486,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1
CLT_00487,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1
CLT_00488,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0
CLT_00489,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
CLT_00490,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0
CLT_00491,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1
CLT_00492,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1
CLT_00493,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0
CLT_00494,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0
CLT_00495,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0
CLT_00496,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
CLT_00497,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CLT_00498,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1
CLT_00499,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1
CLT_00500,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1
CLT_00501,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CLT_00502,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
CLT_00503,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1
CLT_00504,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1
CLT_00505,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0
CLT_00506,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0
CLT_00507,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
CLT_00508,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0
CLT_00509,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0
CLT_00510,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
CLT_00511,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1
CLT_00512,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0
CLT_00513,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
CLT_00514,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0
CLT_00515,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
CLT_00516,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
CLT_00517,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1
CLT_00518,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1
CLT_00519,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
CLT_00520,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
CLT_00521,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
CLT_00522,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1
CLT_00523,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0
CLT_00524,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CLT_00525,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0
CLT_00526,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1
CLT_00527,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0
CLT_00528,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0
CLT_00529,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0
CLT_00530,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0
CLT_00531,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0
CLT_00532,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0
CLT_00533,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0
CLT_00534,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
CLT_00535,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0
CLT_00536,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1
CLT_00537,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1
CLT_00538,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1
CLT_00539,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0
CLT_00540,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
CLT_00541,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0
CLT_00542,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
CLT_00543,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1
CLT_00544,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0
CLT_00545,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
CLT_00546,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0
CLT_00547,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
CLT_00548,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1
CLT_00549,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0
CLT_00550,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1
CLT_00551,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0
CLT_00552,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1
CLT_00553,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
CLT_00554,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0
CLT_00555,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0
CLT_00556,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1
CLT_00557,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
CLT_00558,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1
CLT_00559,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0
CLT_00560,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0
CLT_00561,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0
CLT_00562,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1
CLT_00563,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0
CLT_00564,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1
CLT_00565,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1
CLT_00566,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
CLT_00567,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0
CLT_00568,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0
CLT_00569,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0
CLT_00570,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0
CLT_00571,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0
CLT_00572,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1
CLT_00573,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
CLT_00574,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0
CLT_00575,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
CLT_00576,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1
CLT_00577,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
CLT_00578,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0
CLT_00579,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0
CLT_00580,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1
CLT_00581,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
CLT_00582,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1
CLT_00583,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
CLT_00584,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
CLT_00585,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0
CLT_00586,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1
CLT_00587,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
CLT_00588,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0
CLT_00589,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
CLT_00590,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0
CLT_00591,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0
CLT_00592,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
CLT_00593,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1
CLT_00594,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0
CLT_00595,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1
CLT_00596,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1
CLT_00597,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0
CLT_00598,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
CLT_00599,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1
CLT_00600,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
CLT_00601,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0
CLT_00602,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1
CLT_00603,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0
CLT_00604,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1
CLT_00605,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1
CLT_00606,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
CLT_00607,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0
CLT_00608,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1
CLT_00609,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0
CLT_00610,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0
CLT_00611,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0
CLT_00612,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
CLT_00613,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
CLT_00614,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1
CLT_00615,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0
CLT_00616,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
CLT_00617,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0
CLT_00618,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0
CLT_00619,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0
CLT_00620,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0
CLT_00621,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1
CLT_00622,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0
CLT_00623,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
CLT_00624,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0
CLT_00625,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1
CLT_00626,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1
CLT_00627,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
CLT_00628,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1
CLT_00629,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1
CLT_00630,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0
CLT_00631,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1
CLT_00632,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1
CLT_00633,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0
CLT_00634,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1
CLT_00635,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
CLT_00636,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1
CLT_00637,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1
CLT_00638,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
CLT_00639,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0
CLT_00640,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
CLT_00641,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1
CLT_00642,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1
CLT_00643,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1
CLT_00644,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0
CLT_00645,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1
CLT_00646,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0
CLT_00647,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
CLT_00648,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0
CLT_00649,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
CLT_00650,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0
CLT_00651,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0
CLT_00652,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1
CLT_00653,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
CLT_00654,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
CLT_00655,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
CLT_00656,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1
CLT_00657,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1
CLT_00658,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1
CLT_00659,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0
CLT_00660,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0
CLT_00661,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
CLT_00662,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
CLT_00663,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0
CLT_00664,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0
CLT_00665,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1
CLT_00666,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
CLT_00667,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1
CLT_00668,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1
CLT_00669,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0
CLT_00670,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0
CLT_00671,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
CLT_00672,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0
CLT_00673,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1
CLT_00674,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0
CLT_00675,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1
CLT_00676,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
CLT_00677,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1
CLT_00678,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
CLT_00679,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CLT_00680,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0
CLT_00681,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1
CLT_00682,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0
CLT_00683,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
CLT_00684,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1
CLT_00685,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
CLT_00686,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1
CLT_00687,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0
CLT_00688,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0
CLT_00689,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
CLT_00690,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0
CLT_00691,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
CLT_00692,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0
CLT_00693,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0
CLT_00694,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1
CLT_00695,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1
CLT_00696,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
CLT_00697,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
CLT_00698,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1
CLT_00699,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
CLT_00700,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
CLT_00701,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0
CLT_00702,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
CLT_00703,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0
CLT_00704,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1
CLT_00705,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0
CLT_00706,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1
CLT_00707,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0
CLT_00708,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1
CLT_00709,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0
CLT_00710,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0
CLT_00711,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
CLT_00712,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
CLT_00713,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1
CLT_00714,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1
CLT_00715,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0
CLT_00716,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1
CLT_00717,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1
CLT_00718,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0
CLT_00719,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1
CLT_00720,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0
CLT_00721,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0
CLT_00722,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0
CLT_00723,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0
CLT_00724,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0
CLT_00725,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1
CLT_00726,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0
CLT_00727,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0
CLT_00728,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1
CLT_00729,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
CLT_00730,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1
CLT_00731,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
CLT_00732,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1
CLT_00733,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1
CLT_00734,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0
CLT_00735,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0
CLT_00736,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1
CLT_00737,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
CLT_00738,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1
CLT_00739,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0
CLT_00740,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1
CLT_00741,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
CLT_00742,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1
CLT_00743,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1
CLT_00744,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1
CLT_00745,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
CLT_00746,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1
CLT_00747,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1
